發生年度,發生月份,發生日期,發生時間,發生地點,發生縣市,發生區鄉,天候名稱,道路類別,事故位置子類別名稱,事故類型及型態子類別名稱,肇因研判子類別名稱,死亡人數,受傷人數,當事者車種,當事者屬-性-別名稱,當事者事故發生時年齡,是否使用3C產品
2023,10,20231009,11,新北市淡水區中正東路2段121號前0.0公尺,新北市,淡水區,晴,市區道路,一般車道(未劃分快慢車道),撞路樹,超速駕駛,1,0,不明,無或物(動物、堆置物),0,不明
2023,10,20231009,12,苗栗縣造橋鄉台13甲線5公里處-德照橋上,苗栗縣,造橋鄉,晴,省道,一般車道(未劃分快慢車道),對向擦撞,違反車輛專用標誌(線),1,0,機車,男,26,未使用
2023,10,20231009,12,苗栗縣造橋鄉台13甲線5公里處-德照橋上,苗栗縣,造橋鄉,晴,省道,一般車道(未劃分快慢車道),對向擦撞,違反車輛專用標誌(線),1,0,小客車(含客、貨兩用),男,48,不明
2023,10,20231009,15,彰化縣彰化市延和里埔西街152-6號,彰化縣,彰化市,晴,市區道路,一般車道(未劃分快慢車道),側撞,橫越道路不慎,1,0,慢車,男,88,未使用
2023,10,20231009,15,彰化縣彰化市延和里埔西街152-6號,彰化縣,彰化市,晴,市區道路,一般車道(未劃分快慢車道),側撞,橫越道路不慎,1,0,小貨車(含客、貨兩用),男,61,未使用
2023,10,20231009,18,臺東縣池上鄉197縣道12.3K處,臺東縣,池上鄉,晴,縣道,路肩、路緣,衝出路外,酒醉(後)駕駛,1,0,機車,男,83,未使用
2023,10,20231009,18,臺東縣池上鄉197縣道12.3K處,臺東縣,池上鄉,晴,縣道,路肩、路緣,衝出路外,酒醉(後)駕駛,1,0,不明,無或物(動物、堆置物),-1,不明
2023,10,20231009,23,臺南市鹽水區義中里樹子腳(下中高幹36右4)旁,臺南市,鹽水區,晴,市區道路,一般車道(未劃分快慢車道),路上翻車、摔倒,恍神、緊張、心不在焉分心駕駛,1,0,機車,男,23,未使用
2023,10,20231009,23,臺南市鹽水區義中里樹子腳(下中高幹36右4)旁,臺南市,鹽水區,晴,市區道路,一般車道(未劃分快慢車道),路上翻車、摔倒,恍神、緊張、心不在焉分心駕駛,1,0,不明,無或物(動物、堆置物),-1,不明
2023,10,20231010,15,桃園市新屋區三民路342之1號前0.0公尺,桃園市,新屋區,晴,市區道路,一般車道(未劃分快慢車道),對撞,逆向行駛,1,1,慢車,女,73,不明
2023,10,20231010,15,桃園市新屋區三民路342之1號前0.0公尺,桃園市,新屋區,晴,市區道路,一般車道(未劃分快慢車道),對撞,逆向行駛,1,1,機車,男,19,未使用
2023,10,20231010,18,南投縣信義鄉台21線 91公里300.0公尺處,南投縣,信義鄉,晴,省道,一般車道(未劃分快慢車道),其他,恍神、緊張、心不在焉分心駕駛,1,0,小客車(含客、貨兩用),男,27,未使用
2023,10,20231010,18,南投縣信義鄉台21線 91公里300.0公尺處,南投縣,信義鄉,晴,省道,一般車道(未劃分快慢車道),其他,恍神、緊張、心不在焉分心駕駛,1,0,人,男,60,非駕駛人
2023,10,20231010,18,高雄市左營區自由二路 / 高雄市左營區明誠二路,高雄市,左營區,晴,市區道路,交叉口附近,其他,逆向行駛,1,2,機車,男,51,未使用
2023,10,20231010,18,高雄市左營區自由二路 / 高雄市左營區明誠二路,高雄市,左營區,晴,市區道路,交叉口附近,其他,逆向行駛,1,2,小客車(含客、貨兩用),男,26,未使用
2023,10,20231010,18,高雄市左營區自由二路 / 高雄市左營區明誠二路,高雄市,左營區,晴,市區道路,交叉口附近,其他,逆向行駛,1,2,人,女,15,非駕駛人
2023,10,20231011,8,彰化縣線西鄉頂犁村和線路西側 / 彰化縣線西鄉頂犁村線東路1段南側,彰化縣,線西鄉,晴,村里道路,交叉路口內,側撞,闖紅燈直行,1,0,機車,男,56,未使用
2023,10,20231011,8,彰化縣線西鄉頂犁村和線路西側 / 彰化縣線西鄉頂犁村線東路1段南側,彰化縣,線西鄉,晴,村里道路,交叉路口內,側撞,闖紅燈直行,1,0,小客車(含客、貨兩用),男,30,未使用
2023,10,20231011,9,新北市三峽區介壽路1段6號前0.0公尺,新北市,三峽區,晴,市區道路,一般車道(未劃分快慢車道),其他,其他不當駕車行為,1,0,機車,男,24,未使用
2023,10,20231011,9,新北市三峽區介壽路1段6號前0.0公尺,新北市,三峽區,晴,市區道路,一般車道(未劃分快慢車道),其他,其他不當駕車行為,1,0,機車,男,76,未使用
2023,10,20231011,10,新北市新莊區思源路173號前0.0公尺,新北市,新莊區,陰,市區道路,一般車道(未劃分快慢車道),同向擦撞,未保持行車安全間隔,1,0,機車,男,75,未使用
2023,10,20231011,10,新北市新莊區思源路173號前0.0公尺,新北市,新莊區,陰,市區道路,一般車道(未劃分快慢車道),同向擦撞,未保持行車安全間隔,1,0,大客車,男,45,未使用
2023,10,20231011,12,屏東縣竹田鄉188縣道東向20K處(台88橋墩P359旁),屏東縣,竹田鄉,晴,村里道路,慢車道,路上翻車、摔倒,恍神、緊張、心不在焉分心駕駛,1,0,機車,男,44,不明
2023,10,20231011,12,屏東縣竹田鄉188縣道東向20K處(台88橋墩P359旁),屏東縣,竹田鄉,晴,村里道路,慢車道,路上翻車、摔倒,恍神、緊張、心不在焉分心駕駛,1,0,不明,無或物(動物、堆置物),-1,不明
2023,10,20231011,13,新北市土城區中華路1段 / 新北市土城區員福街,新北市,土城區,晴,市區道路,交叉路口內,側撞,闖紅燈直行,1,0,機車,男,50,未使用
2023,10,20231011,13,新北市土城區中華路1段 / 新北市土城區員福街,新北市,土城區,晴,市區道路,交叉路口內,側撞,闖紅燈直行,1,0,大客車,男,37,未使用
2023,10,20231011,16,臺南市永康區復興路69號,臺南市,永康區,晴,市區道路,快車道,追撞,恍神、緊張、心不在焉分心駕駛,1,0,其他車,男,30,未使用
2023,10,20231011,16,臺南市永康區復興路69號,臺南市,永康區,晴,市區道路,快車道,追撞,恍神、緊張、心不在焉分心駕駛,1,0,機車,男,60,未使用
2023,10,20231011,16,雲林縣四湖鄉內湖村雲136鄉道與產業道路口(近電桿埔羊73分7南1),雲林縣,四湖鄉,晴,鄉道,交叉路口內,側撞,無號誌路口，轉彎車未讓直行車先行,1,1,機車,女,70,不明
2023,10,20231011,16,雲林縣四湖鄉內湖村雲136鄉道與產業道路口(近電桿埔羊73分7南1),雲林縣,四湖鄉,晴,鄉道,交叉路口內,側撞,無號誌路口，轉彎車未讓直行車先行,1,1,小貨車(含客、貨兩用),男,32,不明
2023,10,20231012,8,彰化縣田尾鄉正義村中正路一段316號,彰化縣,田尾鄉,晴,村里道路,交叉路口內,路上翻車、摔倒,恍神、緊張、心不在焉分心駕駛,1,0,機車,女,18,不明
2023,10,20231012,8,彰化縣田尾鄉正義村中正路一段316號,彰化縣,田尾鄉,晴,村里道路,交叉路口內,路上翻車、摔倒,恍神、緊張、心不在焉分心駕駛,1,0,不明,無或物(動物、堆置物),-1,不明
2023,10,20231012,8,屏東縣內埔鄉壽比路468號前,屏東縣,內埔鄉,晴,市區道路,一般車道(未劃分快慢車道),對向通行中,恍神、緊張、心不在焉分心駕駛,1,0,小客車(含客、貨兩用),男,23,未使用
2023,10,20231012,8,屏東縣內埔鄉壽比路468號前,屏東縣,內埔鄉,晴,市區道路,一般車道(未劃分快慢車道),對向通行中,恍神、緊張、心不在焉分心駕駛,1,0,人,男,82,非駕駛人
2023,10,20231012,10,新北市貢寮區臺2線道路前0.0公尺,新北市,貢寮區,晴,省道,一般車道(未劃分快慢車道),路上翻車、摔倒,違反其他標誌(線)禁制,1,0,大客車,男,44,不明
2023,10,20231012,10,新北市貢寮區臺2線道路前0.0公尺,新北市,貢寮區,晴,省道,一般車道(未劃分快慢車道),路上翻車、摔倒,違反其他標誌(線)禁制,1,0,不明,無或物(動物、堆置物),0,不明
2023,10,20231012,13,臺中市西區後龍里臺灣大道二段 / 臺中市西區後龍里梅川東路一段,臺中市,西區,晴,市區道路,交叉路口內,衝進路中,未依標誌或標線穿越道路,1,1,人,男,75,非駕駛人
2023,10,20231012,13,臺中市西區後龍里臺灣大道二段 / 臺中市西區後龍里梅川東路一段,臺中市,西區,晴,市區道路,交叉路口內,衝進路中,未依標誌或標線穿越道路,1,1,機車,男,22,未使用
2023,10,20231012,16,新北市新莊區重新堤外道路前0.0公尺,新北市,新莊區,晴,市區道路,快車道,其他,違反其他標誌(線)禁制,1,6,小客車(含客、貨兩用),男,35,未使用
2023,10,20231012,16,新北市新莊區重新堤外道路前0.0公尺,新北市,新莊區,晴,市區道路,快車道,其他,違反其他標誌(線)禁制,1,6,小客車(含客、貨兩用),男,52,未使用
2023,10,20231012,16,新北市新莊區重新堤外道路前0.0公尺,新北市,新莊區,晴,市區道路,快車道,其他,違反其他標誌(線)禁制,1,6,小客車(含客、貨兩用),男,45,未使用
2023,10,20231012,16,新北市新莊區重新堤外道路前0.0公尺,新北市,新莊區,晴,市區道路,快車道,其他,違反其他標誌(線)禁制,1,6,小客車(含客、貨兩用),男,46,未使用
2023,10,20231012,16,新北市新莊區重新堤外道路前0.0公尺,新北市,新莊區,晴,市區道路,快車道,其他,違反其他標誌(線)禁制,1,6,機車,男,47,未使用
2023,10,20231012,16,新北市新莊區重新堤外道路前0.0公尺,新北市,新莊區,晴,市區道路,快車道,其他,違反其他標誌(線)禁制,1,6,人,女,25,非駕駛人
2023,10,20231012,16,新北市新莊區重新堤外道路前0.0公尺,新北市,新莊區,晴,市區道路,快車道,其他,違反其他標誌(線)禁制,1,6,人,男,55,非駕駛人
2023,10,20231012,16,雲林縣元長鄉子茂村子茂4號(和平國小)旁路口,雲林縣,元長鄉,晴,村里道路,交叉路口內,側撞,未依規定減速,1,1,大客車,男,42,未使用
2023,10,20231012,16,雲林縣元長鄉子茂村子茂4號(和平國小)旁路口,雲林縣,元長鄉,晴,村里道路,交叉路口內,側撞,未依規定減速,1,1,機車,男,79,未使用
2023,10,20231012,16,雲林縣元長鄉子茂村子茂4號(和平國小)旁路口,雲林縣,元長鄉,晴,村里道路,交叉路口內,側撞,未依規定減速,1,1,人,女,53,非駕駛人
2023,10,20231013,5,宜蘭縣頭城鎮青雲路二段302號前,宜蘭縣,頭城鎮,晴,省道,一般車道(未劃分快慢車道),穿越道路中,起步時未注意安全,1,0,曳引車,男,62,未使用
2023,10,20231013,5,宜蘭縣頭城鎮青雲路二段302號前,宜蘭縣,頭城鎮,晴,省道,一般車道(未劃分快慢車道),穿越道路中,起步時未注意安全,1,0,人,女,85,非駕駛人
2023,10,20231013,5,桃園市大溪區大鶯路815號前0.0公尺,桃園市,大溪區,晴,市區道路,一般車道(未劃分快慢車道),穿越道路中,恍神、緊張、心不在焉分心駕駛,1,1,機車,男,72,未使用
2023,10,20231013,5,桃園市大溪區大鶯路815號前0.0公尺,桃園市,大溪區,晴,市區道路,一般車道(未劃分快慢車道),穿越道路中,恍神、緊張、心不在焉分心駕駛,1,1,人,女,95,非駕駛人
2023,10,20231013,6,桃園市大溪區仁和路二段269號前0.0公尺附近,桃園市,大溪區,晴,市區道路,一般車道(未劃分快慢車道),追撞,未保持行車安全距離,1,1,機車,男,25,不明
2023,10,20231013,6,桃園市大溪區仁和路二段269號前0.0公尺附近,桃園市,大溪區,晴,市區道路,一般車道(未劃分快慢車道),追撞,未保持行車安全距離,1,1,機車,女,65,不明
2023,10,20231013,6,桃園市大溪區仁和路二段269號前0.0公尺附近,桃園市,大溪區,晴,市區道路,一般車道(未劃分快慢車道),追撞,未保持行車安全距離,1,1,小客車(含客、貨兩用),男,64,不明
2023,10,20231013,6,桃園市大溪區仁和路二段269號前0.0公尺附近,桃園市,大溪區,晴,市區道路,一般車道(未劃分快慢車道),追撞,未保持行車安全距離,1,1,小貨車(含客、貨兩用),男,61,不明
2023,10,20231013,6,新北市中和區新北環快道路前0.0公尺,新北市,中和區,晴,市區道路,一般車道(未劃分快慢車道),對撞,逆向行駛,1,0,機車,男,33,未使用
2023,10,20231013,6,新北市中和區新北環快道路前0.0公尺,新北市,中和區,晴,市區道路,一般車道(未劃分快慢車道),對撞,逆向行駛,1,0,小客車(含客、貨兩用),男,64,未使用
2023,10,20231013,8,新竹縣北埔鄉台3線 82公里500.0公尺處北側向外側,新竹縣,北埔鄉,晴,省道,一般車道(未劃分快慢車道),撞電桿,恍神、緊張、心不在焉分心駕駛,1,0,機車,男,72,未使用
2023,10,20231013,8,新竹縣北埔鄉台3線 82公里500.0公尺處北側向外側,新竹縣,北埔鄉,晴,省道,一般車道(未劃分快慢車道),撞電桿,恍神、緊張、心不在焉分心駕駛,1,0,不明,無或物(動物、堆置物),-1,不明
2023,10,20231013,13,新北市板橋區板城路 / 新北市板橋區板城路,新北市,板橋區,晴,市區道路,交叉路口內,同向擦撞,未保持行車安全間隔,1,0,機車,男,21,未使用
2023,10,20231013,13,新北市板橋區板城路 / 新北市板橋區板城路,新北市,板橋區,晴,市區道路,交叉路口內,同向擦撞,未保持行車安全間隔,1,0,大客車,男,26,未使用
2023,10,20231013,18,桃園市八德區廣興路1160-5號前0.0公尺附近,桃園市,八德區,晴,市區道路,一般車道(未劃分快慢車道),追撞,酒醉(後)駕駛,1,0,機車,男,47,未使用
2023,10,20231013,18,桃園市八德區廣興路1160-5號前0.0公尺附近,桃園市,八德區,晴,市區道路,一般車道(未劃分快慢車道),追撞,酒醉(後)駕駛,1,0,小客車(含客、貨兩用),男,40,不明
2023,10,20231013,20,南投縣南投市八卦路口 / 南投縣南投市八卦路口,南投縣,南投市,陰,縣道,交叉路口內,對向擦撞,無號誌路口，轉彎車未讓直行車先行,1,1,小客車(含客、貨兩用),男,55,未使用
2023,10,20231013,20,南投縣南投市八卦路口 / 南投縣南投市八卦路口,南投縣,南投市,陰,縣道,交叉路口內,對向擦撞,無號誌路口，轉彎車未讓直行車先行,1,1,機車,男,33,不明
2023,10,20231013,21,桃園市楊梅區校前路口 / 桃園市楊梅區環東路口,桃園市,楊梅區,晴,市區道路,交叉路口內,側撞,闖紅燈左轉(或迴轉),1,0,曳引車,男,58,未使用
2023,10,20231013,21,桃園市楊梅區校前路口 / 桃園市楊梅區環東路口,桃園市,楊梅區,晴,市區道路,交叉路口內,側撞,闖紅燈左轉(或迴轉),1,0,機車,男,15,未使用
2023,10,20231014,10,宜蘭縣礁溪鄉南北二十路與東西二十九路口,宜蘭縣,礁溪鄉,陰,村里道路,交叉路口內,路口交岔撞,無號誌路口，支線道未讓幹線道先行,1,1,機車,男,60,未使用
2023,10,20231014,10,宜蘭縣礁溪鄉南北二十路與東西二十九路口,宜蘭縣,礁溪鄉,陰,村里道路,交叉路口內,路口交岔撞,無號誌路口，支線道未讓幹線道先行,1,1,機車,女,37,未使用
2023,10,20231014,14,臺中市潭子區大豐里崇德路五段465-1號前0.0公尺,臺中市,潭子區,晴,市區道路,慢車道,同向擦撞,未保持行車安全間隔,1,0,機車,男,62,未使用
2023,10,20231014,14,臺中市潭子區大豐里崇德路五段465-1號前0.0公尺,臺中市,潭子區,晴,市區道路,慢車道,同向擦撞,未保持行車安全間隔,1,0,慢車,男,51,未使用
2023,10,20231014,14,臺中市潭子區大豐里崇德路五段465-1號前0.0公尺,臺中市,潭子區,晴,市區道路,慢車道,同向擦撞,未保持行車安全間隔,1,0,曳引車,男,66,未使用
2023,10,20231014,15,臺南市歸仁區媽廟里保大路一段南側 / 臺南市歸仁區媽廟里中正北路三段西側,臺南市,歸仁區,晴,市區道路,交叉路口內,側撞,未依規定使用燈光,1,0,半聯結車,男,52,未使用
2023,10,20231014,15,臺南市歸仁區媽廟里保大路一段南側 / 臺南市歸仁區媽廟里中正北路三段西側,臺南市,歸仁區,晴,市區道路,交叉路口內,側撞,未依規定使用燈光,1,0,機車,女,79,未使用
2023,10,20231014,18,苗栗縣通霄鎮新埔里雲天宮牌樓旁,苗栗縣,通霄鎮,晴,其他,路肩、路緣,追撞,酒醉(後)駕駛,1,0,機車,男,58,未使用
2023,10,20231014,18,苗栗縣通霄鎮新埔里雲天宮牌樓旁,苗栗縣,通霄鎮,晴,其他,路肩、路緣,追撞,酒醉(後)駕駛,1,0,小客車(含客、貨兩用),男,30,未使用
2023,10,20231015,0,南投縣魚池鄉魚池國中前,南投縣,魚池鄉,陰,省道,交叉口附近,撞電桿,酒醉(後)駕駛,2,1,小客車(含客、貨兩用),男,26,不明
2023,10,20231015,0,南投縣魚池鄉魚池國中前,南投縣,魚池鄉,陰,省道,交叉口附近,撞電桿,酒醉(後)駕駛,2,1,不明,無或物(動物、堆置物),-1,不明
2023,10,20231015,0,南投縣魚池鄉魚池國中前,南投縣,魚池鄉,陰,省道,交叉口附近,撞電桿,酒醉(後)駕駛,2,1,人,男,26,非駕駛人
2023,10,20231015,0,南投縣魚池鄉魚池國中前,南投縣,魚池鄉,陰,省道,交叉口附近,撞電桿,酒醉(後)駕駛,2,1,人,男,28,非駕駛人
2023,10,20231015,7,高雄市美濃區高100鄉道 / 高雄市美濃區高100鄉道,高雄市,美濃區,晴,市區道路,交叉路口內,路口交岔撞,無號誌路口，左方車未讓右方車先行,1,0,機車,男,84,不明
